nlp-input-text-210, "One of the best games I have ever played, fast and fun.  We play during the time I cook and in the night before bedtime.  Fast and fun for all ages."
nlp-input-text-211, "I want to commend the manufacturers on what great detail they put on this figure. He looks just the way he does on the game. The double capes (hood and hoodless) were a nice touch. My only complaint is that his knees don't bend very well and I feel like I can break it. I would really like to see more action figures from the SWTOR game. For instance, Satele Shan."
nlp-input-text-212, "A very nice kit, perfect for my 11 year old horse lover! I would definitely buy more kits like this!"
nlp-input-text-213, "Great face and detail on Diana. Only complaint from my side is the limited leg positioning. She is firmly positioned with her feet at shoulder length and this shall never change."
nlp-input-text-214, "Got one green one for my 2 and 4 year old to share, or at least to keep the 2 year old from fighting his brother for the Maxi Kick Scooter :-). He loves this, but now that he's got the hang of it, I need to raise up the seat.  Initially it was a bit difficult to steer, but that's user error on my part, I couldn't quite line up the handlebar. What's a little weird is if the handlebar is facing correctly, the triangle plastic on the lower back base of the handle bar isn't front center. Hard to explain.  I think my husband fixed it so it's a bit better now. It's a hit and I hope this helps them for when they are ready for big boy bikes. Somehow our 2 year old has taken to this more than the 4 year old, or perhaps since the seat height is for him.  What would be great is for the seat to be easily adjustable like the handle bar of the Maxi Scooter, or some other balance bikes like the Shazam, is it?  In the end, I picked this because the tires never need pumping and the adjustability, but I sure do hope the Strider Bike company makes it easier to change seat height without using a wrench.  I also got him a blue Shark Helmet like this to use with it:Raskullz Shark Attax Helmet - Ages 3+"
nlp-input-text-215, "When I ordered this I thought it was more like a toy from when I was a kid, hubby says that was called a Spiro-graph?  It's not like that at all if you know which toy I was thinking of (I'm 36).With that being said my 5 yr old absolutely loves it!  At first I thought you were supposed to use the colored pencils that came with it to draw using the stencils, then I found the black pen with the very skinny tip.  Perfect!  I'm going to have to find more of those pens somewhere so he can draw in different colors.  No wonder the pencils kept breaking, but still - we have a paper full of multi-colored dolphins that he just loves!You can make so many pictures with this and after you use the pen for the stencil part you can use the colored pencils to color pictures in.  The pencils aren't the best quality and it only includes 3, we'll have to get him more of the pens and pencils for a Christmas gift.  If they have other themes of this kind of toy I'd buy him another one, too.  He loves the ocean themed one we got and uses it at least every other day and I'm sure he'd love another one, too!  This is great for those rainy days and we get to see what kinds of things we can make!  We've got lots of swimming mermaids with little shells and fish to go along with the dolphins and their fishy friends and starfish!  He loves it!!  I'd definitely recommend it to keep a smaller kid busy in a way  other than some electronic game all the time, this fosters creativity and that's great!"
nlp-input-text-216, "This is such a beautiful puzzle, filled with over a dozen different animals having a good time in their zoo. There's an added special touch: the box doubles as a tote, with a blue cloth rope anchored through small metal eyelets on each side.Regarding quality, the puzzle's soy-based inks are brilliantly colorful. The shiny surface of the puzzle will mirror surrounding light sources. The manufacturing process is noticeable, shown as slight bulges on several corners, but it doesn't detract from the fun. The pieces are rigid, but feel somewhat easily flexible. The tote-style box, as cool as it is, can be bent with little effort - mine actually has a couple of dents from the pieces jostling about from within during shipping, though I give the product the same rating I would give were the box perfectly shaped.If I had this as a toddler, I'd have loved this puzzle. I'm guessing a chunk of the cost is for the rope handle, but then again, that's one of this puzzle's two charming attributes; the other being the fun scene it depicts. Does it get any cuter than a penguin holding his nose as he drops, feet first, into the water? Only if there's an elephant giving a jubilant jaguar a bath on his back!"
nlp-input-text-217, "This toy was easy to put together.  All the parts seem very durable.  My daughter has played with this since day one and still continues to.  Her favorite is Twilight Sparkle.  It does come with small pieces that are easy to get misplaced.  That said, she uses other pieces and parts from her other toys as well with it."
nlp-input-text-218, "Well this has lasted a year at my house and it still in the same condition. Here is what it has been though...Animals lay on it, my sons sleep or it or use it as a stool, my nieces will come over and feels the need to practice her karate on it and sometimes I will use it as a pillow when I am laying on the floor. Yes it sure can take a beating and does not look worse for wear. Would buy it again."
nlp-input-text-219, "This toy is overprice. The animals are hard to get on the sink to talk, so the kids have a hard time putting them on to get them to talk, and they only say one phrase each, and even then it has had a few glitches, such as the lamb will be on the sink, and it will say what Stuffy is supposed to say..."
nlp-input-text-220, "The quality of this product has deteriorated from a few years ago when I got one for another grandchild. Feels like it will break or fall apart any minute. Not like quality of fisher price which is more indestructible!"
nlp-input-text-221, "my son loves shapes so i thought he would love this. he doesn't play with it as much as i thought but he is very obsessed with cars, so i understand.  this is a cute little toy, bright colors and sturdy.  he loves trying to get the shapes on the right skewers and with these shapes i was able to teach him his colors!"
nlp-input-text-222, "I am a proud Nana and love this Glow seahorse the music and soothing water sound is wonderful and my grandson loves it! I bought one just for my house when he comes over... his Mom has one at there house!"
nlp-input-text-223, "This is great.  The loud speaker thing is awesome.  You can do a real count down.  Should come with a Buzz toy though, not a cardboard cut out."
nlp-input-text-224, "Connect Four is a classic game of Tic Tac Toe.This game is great, my only concern is the slide lever underneath to release the round pieces will probably break over time.Not bad for the price, would have been great if they included a spare release mechanism in the box, just in case..."
nlp-input-text-225, "Let's face it, if you have a 2-7 year old girl, they need a Rapunzel doll.With so many dolls in the marketplace, you need something to differentiate the wheat from the chaff.  The Disney Princess Color Change Brush has just enough of a "catch" to make it fun for the little ones.My niece loved this doll.  She showed it to some friends during a get together and was the hit of the party.  In order to change Rapunzel's hair, simply fill the brush with ice cold water and brush away.  Fortunately, this worked like a charm every time.As an FYI, this doll is about the size of a Barbie, so you could probably change costumes or use Rapunzel with Barbie toys."
nlp-input-text-226, "Bought this for my 3 year old grandson.  He loved it, but Thomas (and a Percy we bought from another vendor) both stopped working almost immediately.  Changing the battery did not help.  Seems to be a problem in the switch.  I emailed Amazon and they quickly sent out a replacement.  Hopeing this one works better."
nlp-input-text-227, "My 7 and 9 year old granddaughters love this!  They spend hours making bracelets, rings, and necklaces.  I did buy a larger plastic storage container to put different colored bands into to keep all the colors separated.  They got this for Christmas and have been busily making bracelets!  They have a 1 1/2 year old younger brother who puts things into his mouth - so, be forewarned.  This is not to be around younger children."
nlp-input-text-228, "When the instructions on a product tell you to insert play doh and then to push the lever down, you would expect that it would come out the other side of the lever exactly as it is supposed to. This, however, didn't happen with this kit. My daughter received this for her 6th birthday, and we put it together right after her party because she was so eager to play with it. We inserted the play doh into the soft serve section and pulled the lever. While some play doh did come down to make a soft serve-like pretend ice cream, much of it squeezed out of the side of the machine instead. We messed around with it for 20 minutes trying to figure out what we were doing wrong, and all we could do to make ice cream was to put a very little bit of play doh into the machine at a time in order to make the soft serve.And the sprinkle machine? Is a joke. You can barely put any play doh into the machine to create sprinkles with! The chip maker in the hamburger set was much better than this sprinkle machine is. And cleaning it is next to impossible, as the other reviewers have stated as well.The only reason I'm giving it 3 stars is because my son and daughter did have fun playing with it. We used the scoop and had fun with all of the different molds scattered all around the toy. But all in all? This was a very poor design."
nlp-input-text-229, "This lil set is sooo cute, i purcased it for my granddaughter for Christmas. I havent actually seen it out of the package yet but it is really cute cant wait to give it to her. Very prompt service thank you so much!!"
nlp-input-text-230, "What can I say about these squirt toys?  My kids love bath time but these make it a little better.  I have absolutely no complaints about these toys.  Time will tell if the paint comes off after repeated baths."
nlp-input-text-231, "easy portable game that works across most ages 4 yo to adult there are more than 1 variation of th egame and its easy enough for little ones and is fun enough for adults too"
nlp-input-text-232, "Bought it as a gift for my nephew so I hoped he like it. Not sure if the lights worked but he hasn't complained so far so I'll just assume it works."
nlp-input-text-233, "The size is perfect and they were half the price of a set we were considering from another retailer.  They are great quality, too.  Ours also came with some kind of strange smell, but within about 24 hrs of letting them air out it was gone.  By the way, crayon wipes off easily."
nlp-input-text-234, "My 3 year old grandson played with this for almost four hours straight. I've never seen him stay interested in any toy for that long before -- and it's so great to see him using his imagination like that. Really great toy!"
nlp-input-text-235, "I purchased this for my 2yo.  It's a really neat set with a simple concept -- dry erase board with activity sheets that you slide under the plastic.  Realistically, my 2yo isn't very adept at writing or drawing - but we have fun as a family drawing things and writing out letters and numbers for the 2yo to learn and repeat.  I think we'll get several years of use from this toy - and I understand that Crayola has downloads so you can print other activities to slide under the plastic. The contraption stores the extra activity sheets in the &#34;behind plastic&#34; compartment with a little flip piece to lock the sheets in place. 4 stars because I have a feeling that the plastic flip lock won't hold up forever and it only holds 4 markers to the dismay of my kid."
nlp-input-text-236, "This is an adorable cook set, but the scale is really small! I love the quality of the wood and colors of the stain."
nlp-input-text-237, "My seven year old grandson immediately started playing with this on Christmas.  He had a bit of trouble keeping it in the air where he wanted as the controls are touchy but he was really enjoying himself."
nlp-input-text-238, "The product itself was excellent.  My kids really enjoyed making the shrinky dinks.  I just wish there was more of them per package.  They included the special pencils which was nice too."
nlp-input-text-239, "My two year old daughter is very imaginative, and is a huge Disney fan, so these figurines were practically made for her. She likes to pack them up in her backpack and take them to grandma's or the doctor's office. At home, she can keep busy with them for an hour or two at a time, and I love listening to all the little "conversations" they have with each other while she is playing. They're also great to collect, as Disney makes several different sets of characters for all the different movies.The only recommendation I would make is to purchase them at the Disney Store (or on their website if you don't have one near you) as the prices are significantly better there - at the time of this writing, Amazon has them listed for over $24. I just came from my local Disney store where they were selling two sets for $20 (they're normally $12.50 per set)."
nlp-input-text-240, "I bought three for the girls. They have gone through 3000 bands and made hundreds of bracelets and charms since Christmas. One broke a tip being used by the younger girl, but is still useable. The others girls are more careful. I bought another one recently to allow them to make belts and it was very low quality so I wish I had stayed with this one. It is easy to use, disassemble and put back together. It is great for long boring trips and waiting in doctor offices.Look on YouTube for videos. I only wish it came with two of the hooks they are constantly losing that tiny piece and having to search for it. Also buy twice as many rubber bands as you think you will need and give them out as incentives, you WILL need them. Example, Do the dishes, here is some bands, watch your brother so I can work, here are some more rubber bands, Valentine's gift have some rubber bands, etc. Entertainment value 100%., value for the money 99% (could be stronger material), brownie points earned 100%."
nlp-input-text-241, "My kids, who absolutely love LBP 1 and 2 aren't really in to this game.  They play it every once in awhile, but it lost is appeal quickly."
nlp-input-text-242, "My son's first birthday party's theme was puppets and these hand puppets were a hit as goody bags for the kids. They worked as candy bags and a toy once they were empty!"
nlp-input-text-243, "Great game!  Our 7 year old can play with only a little help. We are glad we got it, it will be even more fun when our kids are a bit older."
nlp-input-text-244, "We've had a bunch of magformers for years and thought this sounded like a good way to change them up a bit. The light up part is awesome! There's a number of standard building pieces included that this could be a starter set or an add-on if you already have some.There's one light unit (kinda wish there were two) that can be constantly changing colors or can be set to one color. It has a recharging cord included which is so much better than needing to replace the batteries when we forget to turn it off!"
nlp-input-text-245, "This is an adorable baby toy, with or without the batter operated features.The active features may be good for toddlers, but certainly babies can also enjoy the cute bear, as well. It appears to be perfectly safe, as the battery compartment sits inside a Velcro-closed pocket tucked into the bear's back, but if you worry you can take the batteries out while baby remains very small, and save the the action features for later.That, presumably, explains the manufacturer's wide age range on this item. Nice."
nlp-input-text-247, "This was one of the best presents I purchased this year. My little girl can't get enough of this new addition to her dollhouse ! She enjoys packing up the RV and taking the family on a vacation. The accessories it comes with really adds to the fun. If you have a little one who likes dolls and has a great imagination, then buy this without any more thought."
nlp-input-text-248, "I bought this as a gift for my 12 year old cousin who is into all those crafty things now a days. She absolutely loves it! She spent days making some adorable looms bracelets. The design is very simple and very easy to use (for kids and adults). It will keep the child occupied for hours and it will allow them to explore creativity with unique designs! Highly recommended. Also, we couldnt find this anywhere, except amazon. No complaints, as always! :)"
nlp-input-text-249, "My daughter wants to read so badly.  She is on the road and can read simple books but sometimes she just wants to "read" on her own.  This is why we love the Tag system.This Tag pen is the key to the system.  Once you own the pen, here is what you need to do.-  Buy a Tag book or another Tag product. (They now sell maps, animal cards, puzzles, and games that go with the Tag system.)-  Plug your Tag pen into your computer using the USB cable provided.-  Set up you LeapFrog Learning Path for your child.  This allows you to track your child's progress and see what they are working on.-  Download the book (or other item) to your pen.-  Give it to your child for FUN!Here is how the pen works.-  Once a book is downloaded to the pen you child simple touches certain areas of the book and the pen reacts.-  Touch the words, and the pen reads the story to your child.-  Touch the pictures for sound effects that go along with the story.-  Each page also has a learning game that goes along with that pages.-  At the end of each book is usually a reading skill game with different levels.We love the Tag system.  No, it does not replace reading to your child.  We still do this every night as part of our bedtime routine.  That said, my daughter still loves that she can "read" on her own.  It is great for the car, on airplanes, and at times when mom is busy.LeapFrog makes a quality product and you are sure to find a TAG item that your child will enjoy.  My older son, who is a great reader still uses his TAG.  He loves the maps and the solar system Tag products.  He can touch on a state, country or planet and learn new and interesting facts.  Proof that this toy can grow with your child."
nlp-input-text-250, "We opened this box with my 4,5 years old son Saturday morning and it keeps my son occupied for the whole weekend. As it was a little difficult for my son to use the enclosed tool I helped him. You really need a patience to this kind of activity. Hint: wet the block with water to make the process easier. We have found 13 gems inside the plaster and each one brought a lot of fund for my son. Also he liked the process and finally started to dig some "caves" and "tunnels" inside this block. It's a good toy."
nlp-input-text-251, "Comes with some fun little things to put in it. She likes it for the most part, not something she plays with every day but she likes it well enough."
nlp-input-text-252, "Grand daughter loved this Jake's talking telescope.  She wears the head scarf all the time too.  She is  happy girl!"
nlp-input-text-253, "My daughter has this weenie dog and she loves him so much. It's way cuter in real life, it looks like a Dachshund puppy. Very cute addition to my daughter's Webkinz collection (she currently has 20). She named this one Hershey, since chocolate is her favorite food. This dog is soft, and sweet, and sure to be loved for a long time. She also can play online with a code on the dog's tag that lets you play in a virtual world of Webkinz. Hours of fun play whether it's playing the the toy itself, or playing on the computer. Well worth investing in as a collector too."
nlp-input-text-254, "My 2.5yr old daughter loves to use our flashights which are all very bright. This one I feel is much safer since she usually ends up shining it in someones eyes. She likes it too!"
nlp-input-text-255, "I bought this for my son's 3rd birthday and he absolutely loves it.  He takes his cars and trucks not just hot wheels and matchbox, all over the house, and even outside and in the car for little road trips.He feels like a bigger kid and that seems to make him proud!"
nlp-input-text-256, "As a Mega Man fan from the beginning, I've witnessed Zero go through some changes. In addition to armor changes, he has used a Buster, a Z-Saber and at times both.  This amazing replica of Zero from MMX1 is Zero at his original design.  This is the best recreation of Zero in any figure/toy line I've ever seen.  He stands taller than X when putting both figures side-by-side.  He has excellent detail and wonderful articulation, capable of many heroic poses.  Like the X figures of the D-Arts series Zero comes with a Buster Shot, plus multiple face and fist configurations. I am really looking forward to the second series issue of Zero, with the squared shoulder armor and Z-Saber.  Pick Zero up and add him to your collection!  He's worth it!"
nlp-input-text-257, "This was a great purchase!! I was sooo pleased when this arrived to see the colors are vibrants, just as pictured. The blanket is quite large and very soft and snuggly. For some reason I thought the image would only be on 1 side of the blanket but was presently surprised to see it is on both front AND back! Very happy customer!!"
nlp-input-text-258, "We are having a "Lego Duplo" birthday party for my son and I wanted to buy party favors that the kids would actually use instead of cheap little trinkets that get tossed.  I decided to buy these---figuring I would divide them up among the seven children who will be at the party.  I was happy to find that they are nicely packed into bags of 8 - 10 pieces each (maybe 6 bags of mixed colors of the 2x2s, maybe 5 bags of the 2x8s--mixed colors, as well as a bag of bricks with eyes, a bag of thin 2x8 bricks, and maybe 6-10 long bricks and a few smaller base plates---don't quote me on the sizes and amount of bags--but there have to be about 12 or so prepackaged bags).Needless to say, I now don't have to count out bricks---I just have to toss a bag and possibly a few extra bricks into each child's party favor bag....and each child has Duplos to add to the ones they have at home.  And my son has a few more bricks to add to his collection.I ordered these from the Wizard of Math (fulfilled through Amazon for $44)---they came in a large brown box that had "Lego Duplos Education" labels on it  (item #9027, which is not found on the Lego website)--with photos of what is included (like normal)---so they are authentic :)  I am very happy with the set and would recommend it."
nlp-input-text-259, "Legos are great for kids in learning directions, spatial orientation, assembly, mechanics, etc.  K'Nex allows you do to a LOT more - we have theK'nex Swing Ride- 853 pcstheK'nex Double Ferris WheelAlthough this kit is rated 9+ for age is Our 9 year old had a hard time with some of the tricky parts and I had to pitch in.  It's also pretty intimidating in term of the sheer size, so there's that.I would have given it 5 stars except for the following:1) Some pictures in the assembly manual are kind of small making it hard to tell what's going on.2) Some of the track attachment instructions are basically wrong - they work but there are much better ways to connect the track.3) The tracks are not actually the same on both sides even though they appear to be.  The connectors do not hold if snapped on one way, but will hold if the track is flipped over.  This is fine with the flat track but you can't always do this with the curved track.4) Some pieces appeared to be missing in our set - a rare occurrence - our other KNEX kits were perfect on this.5) I had to tweak the design to get the chain to stay on the trackOverall the kids had a HUGE amount of fun putting this together (as did I).  I did end up making one significant change - just before the cars go back onto the chain I swapped the track - the green goes to yellow and the yellow track goes to green.  This now means that the ride, instead of being two separate but somewhat identical rides, is now one double length ride.I will try to add some pictures showing the key changes I made to make the chain stay on as well as to fit the track better.If you have any questions or comments, or if you found this review helpful, please let me know!"
nlp-input-text-260, "Highly recommend this game for little kids.  Very cute and somewhat challenging (even for adults).  Had a lot of fun on the road with it."
nlp-input-text-261, "Learning Resources Pretend and Play Healthy Food Snacks Set is what my 4 year old wanted.  4 more words required."
nlp-input-text-262, "Just received it today, was fast shipping. This is good gift for Christmas or New Year for your kids. Love the quality of the product. Also the characters 5 for one price pretty good deal, i compared in local store first and decided that is cheaper to get it here."
nlp-input-text-263, "We bought this for our 3 year old daughter - based on amazon reviews.  She loves the game - we have played it over and over at her request.  It is easy to understand and quick and easy to play.  It is well made and constructed.  I would recommend this game for families and children."
nlp-input-text-264, "this game is fun...especially with people who aren't totally lame at drawing....the ones who were drinking too much were kicked out of the game because they couldn't muster up the coordination to draw well enough."
nlp-input-text-265, "This is a great product.  MY daughter is almost 3, at her preschool they have a several sets similar to this one.  I had been looking for something comprable to the ones she had at school.  The price on this is amazing.  I was originally looking on Lakeshore and I would have had to pay double.  This toy will be for her to begin experimenting with magnets and I think its a great starter set.  I plan to hide magnetic objects in a bin covered with rice or whatever and let her seek the items out, should provide many fun moments."
nlp-input-text-266, "We bought this for a 2nd birthday gift for our daughter and she gets a lot out of it. We have to help build the playground but she stacks the pegs and and the big monkeys and loves to send the little monkeys down the slide and crank them up to the tree house platform, and landscape with the palm trees.  She will be able to enjoy this toy for a long time as her dexterity increases and she can construct the playground herself.  I also like the fact that we can expand on this with other Lauri tall stacker toys."
nlp-input-text-267, "This bubble gun works great.  So great that I need another one.  Love this thing.  Great for kids and for grown ups.  When I feel stressed I go shoot my bubbles.  :)"
nlp-input-text-268, "My 3 yr old grandaughter is is of course the best princess ever.  She loves all things princess.  Candy Land is a staple for every kid. It's been around for years and will continue to be around for may more generations"
nlp-input-text-269, "My son loves these little packs, and they make great birthday gifts too.  He plays with them all the time, Lego is a great product."
nlp-input-text-270, "We opened this box with much anticipation.  My 9 year old and his friend spent an afternoon playing it, (occasionally having tops flying accross the table.)  They had a great time laughing, trash talking and setting up mini tournaments.  However now about a month later, it has sat in the closet, unplayed, for at least 3 straight weeks.I had never heard of these before being offered a reviewer set, but my kid sure had.  He knew that the tops were collectible and modifiable.  He could even describe the section in Target even though he had never played it. I was impressed as he told me how they can be reconfigured to have different fighting characteristics.  I am awed by the wisdom of the marketers to make it so you could always buy more accessories.In general, the toy is well made. We did have a little issue with one of the ripcords that is a little warped and catches in the top, but we fix it by occassionally bending the tip back the other way. Otherwise it was fun to play, it just doesn't seem to hold your attention for long periods of time.  For dollar to time used ratio, I would have gone with Legos."
nlp-input-text-271, "my 4 year old son is so into the show, gator boys on animal planet. so that's why i got this itemit is amazing! i only paid for $12 and the quality is fantastic. my son sleeps with it and while he watches gator boys, he imitate all the moves on tv"
nlp-input-text-272, "This is a great starter kit for kids who are using Knex for the first time. The mini sets are specific to build one thing,but this set promotes imagination withour stress"
nlp-input-text-273, "I purchased these to use on my son's first birthday Mickey Mouse themed cake. They were the perfect size and stood up nicely in the icing."
nlp-input-text-274, "I have owned this bubble machine for a few months and also had problems with the machine.  It works great at first and is a fabulous toy, but even when cleaned regularly according to the enclosed instructions, it gets clogged and does not work after about 30 uses.  I had a big problem getting a new machine from Funrise but they did replace my defective machine six months later.The main reason I am posting this review is related to the price listed here - I got mine for about half this price.  Toys R Us sells them at their stores for a much more reasonable price."
nlp-input-text-275, "I bought this for my son, Christmas 2006, since he liked "helping" me clean the house.  The back of the vacuum tilts down just like the real thing, so he can "vacuum" under his bed.  There is a tiny button near the light that makes very realisitic vacuum humming.  My son uses his foot to turn it on and off, in an effort to copy me. I have not had to change the light bulb, and it runs on three AAA batteries.  I use rechargeable batteries, but I've only had to replace them once, despite how often my son uses it.  I know it's durable because I've caught my son stepping on the handle, when the back was laying flat, and it didn't crack or break.  When he is a little older, we will upgrade to theDirt Devil Toy Vacuum Jr., so he can be responsible for his own room.November 13, 2009Vacuum is still running great and my 4yr son still likes pretending to clean with it."
nlp-input-text-276, "My 2 yr old has had this bus for 1 yr and it is definitely a favorite. Not only is it educational all around from the letter phonics to the musical variations- but it is very durable-she has dropped it trying to transport it to the car so many times, it's a wonder how Leap Frog made something so toddler friendly and safe!"
nlp-input-text-277, "I love it! It is durable, goes great with our wooden LaLaLoopsy doll house, and is really cute. My daughters really enjoy playing with it. The basket on the end for a "pet bed" was a great idea, and the blanket and pillow are a cute pattern. It is easy to clean, just wipe down the bed and wash the pillow and blanket! The LaLaLoopsy dolls, large and small, fit nicely in the bed. Great buy!!"
nlp-input-text-278, "My son spent a solid 2 weeks playing this, and although it is has been sidelined for a few days (which I am actually happy about - seriously, if I heard &#34;Mom, I think I got it&#34; one more time Perplexus may have been the cause of a strangulation, lol) overall it is a fun &#34;game&#34; that keeps kids busy.  My son is 10 and although he did manage to get all 3 of the mazes rather quickly, it didn't stop him from trying over and over and OVER again.  Just like any toy, they do get bored and will move on to another but I have no doubt he'll be bringing this out again.  I have never mastered any of the mazes but I didn't spend 8 hours a day practicing either :)"
